Step,AgentID,Wealth,Steps_not_given
36,13,2,0
36,14,1,0
36,15,3,0
36,16,1,0
36,17,1,0
36,18,0,0
36,19,1,0
36,20,1,0
36,21,1,0
36,22,0,1
36,23,1,0
36,24,1,0
36,25,1,0
36,26,0,2
36,27,5,0
36,28,1,0
36,29,8,0
36,30,2,0
36,31,3,0
36,32,1,0
36,33,1,0
36,34,0,2
36,35,3,0
36,36,1,0
36,37,5,0
36,38,4,0
36,39,0,0
36,40,1,0
36,41,2,0
36,42,2,0
36,43,3,0
36,44,0,0
36,45,0,0
36,46,1,0
36,47,4,2
36,48,2,0
36,49,0,0
36,50,2,0
36,51,6,1
36,52,0,0
36,53,2,0
36,54,1,0
36,55,2,0
36,56,1,0
36,57,2,0
36,58,1,0
36,59,0,0
36,60,3,1
36,61,0,0
36,62,0,1
36,63,0,2
36,64,1,0
36,65,0,1
36,66,0,0
36,67,0,3
36,68,1,0
36,69,0,1
36,70,1,0
36,71,1,0
36,72,2,0
36,73,2,0
36,74,0,0
36,75,1,0
36,76,0,0
36,77,1,0
36,78,2,0
36,79,0,1
36,80,2,0
36,81,0,1
36,82,1,1
36,83,0,6
36,84,0,1
36,85,0,1
36,86,1,0
36,87,0,0
36,88,1,0
36,89,4,0
36,90,1,0
36,91,4,0
36,92,4,0
36,93,1,2
36,94,2,0
36,95,0,3
36,96,2,0
36,97,0,0
36,98,0,6
36,99,2,1
36,100,2,0
36,101,0,0
36,102,2,0
36,103,1,0
36,104,1,2
36,105,0,0
36,106,0,0
36,107,0,1
36,108,0,0
36,109,1,0
36,110,0,0
36,111,1,0
36,112,1,0
36,113,0,0
36,114,1,1
36,115,0,0
36,116,0,0
36,117,1,0
36,118,2,0
36,119,0,1
36,120,1,0
36,121,1,0
36,122,0,1
36,123,0,3
36,124,0,6
36,125,2,2
36,126,3,0
36,127,0,0
36,128,0,0
36,129,1,0
36,130,0,2
36,131,0,0
36,132,3,0
36,133,1,1
36,134,0,0
36,135,1,0
36,136,0,1
36,137,0,0
36,138,1,0
36,139,1,0
36,140,0,0
36,141,1,0
36,142,0,2
36,143,0,0
36,144,1,0
36,145,0,0
36,146,1,0
36,147,1,0
36,148,0,0
36,149,0,0
36,150,1,0
36,151,0,3
36,152,0,0
36,153,0,3
36,154,0,0
36,155,2,0
36,156,0,0
36,157,1,1
36,158,0,0
36,159,1,0
36,160,0,0
36,161,0,1
36,162,0,2
36,163,0,2
36,164,0,0
36,165,3,0
36,166,0,2
36,167,1,0
36,168,1,0
36,169,2,0
36,170,0,5
36,171,1,0
36,172,1,1
36,173,1,0
36,174,1,1
36,175,0,2
36,176,0,0
36,177,1,0
36,178,0,0
36,179,1,1
36,180,0,6
36,181,1,0
36,182,0,1
36,183,0,0
36,184,0,0
36,185,0,2
36,186,0,2
36,187,0,1
36,188,0,0
36,189,0,0
36,190,1,0
36,191,0,0
36,192,0,2
36,193,0,0
36,194,0,1
36,195,0,2
36,196,0,0
36,197,1,0
36,198,0,1
36,199,0,3
36,200,0,2
37,1,1,0
37,2,2,0
37,3,2,0
37,4,2,0
37,5,0,0
37,6,0,3
37,7,3,2
37,8,6,0
37,9,2,0
37,10,2,0
37,11,1,1
37,12,4,1
37,13,2,0
37,14,1,0
37,15,2,0
37,16,1,1
37,17,1,0
37,18,1,0
37,19,2,0
37,20,1,0
37,21,1,0
37,22,1,0
37,23,1,0
37,24,1,1
37,25,1,0
37,26,1,0
37,27,5,0
37,28,1,1
37,29,8,0
37,30,1,0
37,31,3,0
37,32,1,0
37,33,1,1
37,34,0,0
37,35,3,1
37,36,1,1
37,37,5,0
37,38,5,0
37,39,1,0
37,40,1,0
37,41,2,1
37,42,3,0
37,43,3,0
37,44,0,1
37,45,1,0
37,46,1,0
37,47,4,0
37,48,2,1
37,49,0,1
37,50,2,0
37,51,6,0
37,52,1,0
37,53,1,0
37,54,1,0
37,55,2,0
37,56,1,0
37,57,2,0
37,58,0,0
37,59,0,0
37,60,3,0
37,61,0,0
37,62,0,0
37,63,1,0
37,64,1,0
37,65,0,2
37,66,1,0
37,67,0,4
37,68,0,0
37,69,0,2
37,70,0,0
37,71,1,0
37,72,3,0
37,73,1,0
37,74,0,1
37,75,2,0
37,76,0,0
37,77,1,0
37,78,2,0
37,79,1,0
37,80,2,1
37,81,0,2
37,82,1,0
37,83,1,0
37,84,0,2
37,85,1,0
37,86,1,0
37,87,0,1
37,88,1,0
37,89,4,0
37,90,0,0
37,91,3,0
37,92,4,0
37,93,1,0
37,94,1,0
37,95,0,4
37,96,2,0
37,97,0,0
37,98,0,7
37,99,1,1
37,100,2,0
37,101,0,1
37,102,2,0
37,103,1,0
37,104,1,0
37,105,1,0
37,106,0,0
37,107,0,0
37,108,1,0
37,109,0,0
37,110,0,0
37,111,1,0
37,112,1,0
37,113,1,0
37,114,0,1
37,115,0,1
37,116,0,0
37,117,2,0
37,118,1,0
37,119,0,2
37,120,1,0
37,121,1,0
37,122,0,2
37,123,0,4
37,124,0,7
37,125,2,0
37,126,2,0
37,127,0,1
37,128,0,0
37,129,1,1
37,130,1,0
37,131,0,0
37,132,3,0
37,133,1,2
37,134,0,1
37,135,1,0
37,136,0,0
37,137,0,1
37,138,0,0
37,139,1,0
37,140,0,0
37,141,0,0
37,142,0,3
37,143,0,0
37,144,2,0
37,145,0,1
37,146,1,0
37,147,1,0
37,148,0,1
37,149,1,0
37,150,1,0
37,151,0,4
37,152,0,0
37,153,0,4
37,154,1,0
37,155,2,0
37,156,0,0
37,157,0,1
37,158,0,1
37,159,1,0
37,160,0,1
37,161,0,0
37,162,0,3
37,163,0,3
37,164,0,1
37,165,2,0
37,166,0,3
37,167,1,0
37,168,1,0
37,169,2,1
37,170,0,6
37,171,1,0
37,172,0,1
37,173,1,0
37,174,1,2
37,175,0,0
37,176,0,0
37,177,1,0
37,178,0,1
37,179,0,1
37,180,0,7
37,181,0,0
37,182,0,2
37,183,0,0
37,184,0,1
37,185,0,3
37,186,0,0
37,187,0,2
37,188,0,0
37,189,0,0
37,190,1,0
37,191,0,0
37,192,0,3
37,193,0,1
37,194,0,0
37,195,0,0
37,196,0,1
37,197,1,0
37,198,0,2
37,199,0,0
37,200,0,0
38,1,1,1
38,2,1,0
38,3,1,0
38,4,2,0
38,5,1,0
38,6,0,4
38,7,3,3
38,8,6,0
38,9,2,0
38,10,2,1
38,11,1,0
38,12,4,0
38,13,1,0
38,14,1,0
38,15,2,0
38,16,0,1
38,17,1,0
38,18,1,1
38,19,2,1
38,20,0,0
38,21,1,0
38,22,0,0
38,23,0,0
38,24,1,2
38,25,2,0
38,26,1,0
38,27,5,0
38,28,0,1
38,29,8,0
38,30,1,0
38,31,3,1
38,32,1,0
38,33,1,2
38,34,1,0
38,35,2,1
38,36,1,0
38,37,5,1
38,38,5,0
38,39,1,0
38,40,1,0
38,41,2,0
38,42,2,0
38,43,4,0
38,44,0,2
38,45,1,0
38,46,0,0
38,47,3,0
38,48,2,0
38,49,0,2
38,50,2,0
38,51,6,0
38,52,0,0
38,53,1,0
38,54,0,0
38,55,2,0
38,56,1,0
38,57,2,0
38,58,1,0
38,59,0,1
38,60,3,0
38,61,1,0
38,62,0,0
38,63,1,1
38,64,1,0
38,65,0,3
38,66,1,1
38,67,1,0
38,68,0,1
38,69,0,3
38,70,0,0
38,71,0,0
38,72,4,0
38,73,0,0
38,74,0,2
38,75,2,0
38,76,0,1
38,77,1,0
38,78,2,1
38,79,1,0
38,80,2,2
38,81,0,3
38,82,1,0
38,83,1,0
38,84,0,3
38,85,0,0
38,86,1,0
38,87,1,0
38,88,2,0
38,89,4,0
38,90,0,0
38,91,3,0
38,92,4,0
38,93,1,0
38,94,1,1
38,95,0,5
38,96,1,0
38,97,0,0
38,98,0,0
38,99,0,1
38,100,2,0
38,101,1,0
38,102,2,0
38,103,1,1
38,104,1,0
38,105,0,0
38,106,1,0
38,107,0,1
38,108,1,0
38,109,0,0
38,110,1,0
38,111,0,0
38,112,0,0
38,113,2,0
38,114,0,2
38,115,1,0
38,116,1,0
38,117,1,0
38,118,1,0
38,119,0,0
38,120,1,0
38,121,0,0
38,122,0,3
38,123,2,0
38,124,0,0
38,125,2,0
38,126,3,0
38,127,0,2
38,128,0,1
38,129,1,0
38,130,0,0
38,131,0,0
38,132,3,1
38,133,1,0
38,134,1,0
38,135,1,0
38,136,0,1
38,137,0,2
38,138,0,1
38,139,1,0
38,140,0,1
38,141,0,0
38,142,0,0
38,143,1,0
38,144,2,0
38,145,0,2
38,146,1,0
38,147,1,0
38,148,0,2
38,149,1,0
38,150,0,0
38,151,0,5
38,152,1,0
38,153,1,0
38,154,1,0
38,155,2,1
38,156,0,1
38,157,0,2
38,158,1,0
38,159,1,0
38,160,0,2
38,161,0,1
38,162,0,0
38,163,0,0
38,164,1,0
38,165,2,1
38,166,0,0
38,167,1,0
38,168,1,0
38,169,2,0
38,170,0,7
38,171,1,0
38,172,0,0
38,173,1,0
38,174,0,2
38,175,0,0
38,176,0,1
38,177,0,0
38,178,0,0
38,179,1,0
38,180,0,0
38,181,0,0
38,182,0,3
38,183,1,0
38,184,0,2
38,185,1,0
38,186,0,0
38,187,0,3
38,188,0,0
38,189,0,0
38,190,0,0
38,191,0,1
38,192,0,0
38,193,0,2
38,194,0,1
38,195,0,1
38,196,0,2
38,197,2,0
38,198,0,0
38,199,0,0
38,200,0,1
39,1,1,0
39,2,0,0
39,3,0,0
39,4,1,0
39,5,1,0
39,6,0,5
39,7,3,0
39,8,7,0
39,9,2,0
39,10,2,2
39,11,1,0
39,12,4,1
39,13,0,0
39,14,1,0
39,15,1,0
39,16,0,2
39,17,1,0
39,18,0,1
39,19,2,0
39,20,2,0
39,21,1,0
39,22,0,1
39,23,1,0
39,24,1,0
39,25,3,0
39,26,2,0
39,27,4,0
39,28,0,2
39,29,8,0
39,30,1,0
39,31,3,0
39,32,1,0
39,33,1,0
39,34,1,0
39,35,2,2
39,36,1,0
39,37,5,0
39,38,4,0
39,39,1,0
39,40,1,0
39,41,2,1
39,42,2,0
39,43,3,0
39,44,0,3
39,45,1,0
39,46,1,0
39,47,2,0
39,48,2,0
39,49,0,3
39,50,2,1
39,51,7,0
39,52,0,1
39,53,1,0
39,54,0,0
39,55,1,0
39,56,1,0
39,57,1,0
39,58,0,0
39,59,0,2
39,60,4,0
39,61,1,0
39,62,0,1
39,63,0,1
39,64,0,0
39,65,0,0
39,66,0,1
39,67,1,1
39,68,1,0
39,69,1,0
39,70,0,1
39,71,0,0
39,72,4,0
39,73,0,1
39,74,0,3
39,75,1,0
39,76,1,0
39,77,1,0
39,78,1,1
39,79,1,0
39,80,2,0
39,81,0,4
39,82,0,0
39,83,1,1
39,84,0,4
39,85,2,0
39,86,1,1
39,87,0,0
39,88,2,0
39,89,4,0
39,90,0,1
39,91,3,0
39,92,4,0
39,93,1,0
39,94,1,0
39,95,0,6
39,96,2,0
39,97,1,0
39,98,1,0
39,99,1,0
39,100,2,1
39,101,0,0
39,102,2,0
39,103,1,0
39,104,1,1
39,105,0,1
39,106,1,0
39,107,0,2
39,108,1,1
39,109,0,1
39,110,1,0
39,111,0,1
39,112,0,1
39,113,1,0
39,114,3,0
39,115,2,0
39,116,1,0
39,117,1,0
39,118,0,0
39,119,0,1
39,120,1,1
39,121,1,0
39,122,1,0
39,123,2,0
39,124,1,0
39,125,1,0
39,126,3,0
39,127,0,3
39,128,0,2
39,129,1,0
39,130,0,1
39,131,0,1
39,132,2,1
39,133,1,1
39,134,0,0
39,135,0,0
39,136,0,2
39,137,0,3
39,138,0,2
39,139,1,0
39,140,0,2
39,141,0,1
39,142,0,1
39,143,1,0
39,144,1,0
39,145,0,3
39,146,1,0
39,147,0,0
39,148,1,0
39,149,1,0
39,150,0,0
39,151,0,6
39,152,0,0
39,153,1,0
39,154,1,0
39,155,3,0
39,156,0,0
39,157,0,3
39,158,1,0
39,159,1,0
39,160,0,3
39,161,0,2
39,162,0,1
39,163,0,0
39,164,1,0
39,165,2,2
39,166,0,1
39,167,1,0
39,168,2,0
39,169,2,0
39,170,0,8
39,171,1,0
39,172,2,0
39,173,0,0
39,174,0,0
39,175,0,1
39,176,0,2
39,177,0,1
39,178,0,1
39,179,1,1
39,180,0,1
39,181,0,1
39,182,0,4
39,183,1,0
39,184,0,3
39,185,0,0
39,186,0,0
39,187,0,0
39,188,1,0
39,189,0,1
39,190,0,1
39,191,0,0
39,192,0,1
39,193,0,0
39,194,0,2
39,195,0,0
39,196,2,0
39,197,1,0
39,198,0,1
39,199,0,1
39,200,0,2
40,1,2,0
40,2,0,1
40,3,0,1
40,4,1,0
40,5,1,0
40,6,0,6
40,7,3,0
40,8,7,1
40,9,2,0
40,10,2,0
40,11,1,1
40,12,3,1
40,13,1,0
40,14,1,1
40,15,1,0
40,16,1,0
40,17,2,0
40,18,1,0
40,19,3,0
40,20,3,0
40,21,1,1
40,22,0,2
40,23,1,0
40,24,0,0
40,25,3,0
40,26,1,0
40,27,4,0
40,28,1,0
40,29,7,0
40,30,1,0
40,31,2,0
40,32,1,1
40,33,1,0
40,34,1,0
40,35,3,0
40,36,2,0
40,37,5,0
40,38,4,0
40,39,1,0
40,40,0,0
40,41,3,0
40,42,2,0
40,43,2,0
40,44,1,0
40,45,2,0
40,46,1,0
40,47,2,0
40,48,2,0
40,49,0,4
40,50,2,2
40,51,7,0
40,52,0,2
40,53,1,0
40,54,0,0
40,55,1,0
40,56,0,0
40,57,1,0
40,58,0,1
40,59,0,3
40,60,4,1
40,61,1,0
40,62,0,2
40,63,0,2
40,64,0,1
40,65,1,0
40,66,1,0
40,67,1,0
40,68,0,0
40,69,0,0
40,70,0,0
40,71,0,1
40,72,4,0
40,73,0,2
40,74,1,0
40,75,1,0
40,76,1,0
40,77,1,0
40,78,1,0
40,79,1,0
40,80,1,0
40,81,2,0
40,82,0,1
40,83,1,0
40,84,1,0
40,85,1,0
40,86,0,1
40,87,1,0
40,88,2,0
40,89,4,0
40,90,1,0
40,91,2,0
40,92,4,0
40,93,0,0
40,94,1,0
40,95,1,0
40,96,2,0
40,97,0,0
40,98,0,0
40,99,0,0
40,100,2,2
40,101,1,0
40,102,3,0
40,103,1,0
40,104,1,0
40,105,1,0
40,106,1,0
40,107,0,3
40,108,1,0
40,109,0,0
40,110,1,0
40,111,0,2
40,112,0,2
40,113,1,0
40,114,2,0
40,115,3,0
40,116,0,0
40,117,1,0
40,118,1,0
40,119,2,0
40,120,1,0
40,121,0,0
40,122,0,0
40,123,2,0
40,124,1,0
40,125,1,0
40,126,2,0
40,127,0,0
40,128,0,3
40,129,1,0
40,130,0,2
40,131,0,2
40,132,1,1
40,133,0,1
40,134,0,1
40,135,0,1
40,136,0,3
40,137,0,4
40,138,0,0
40,139,1,1
40,140,0,0
40,141,0,2
40,142,0,0
40,143,1,0
40,144,0,0
40,145,0,0
40,146,1,1
40,147,0,0
40,148,0,0
40,149,0,0
40,150,0,0
40,151,1,0
40,152,1,0
40,153,2,0
40,154,1,1
40,155,2,0
40,156,0,0
40,157,0,0
40,158,1,0
40,159,1,0
40,160,0,4
40,161,0,3
40,162,0,2
40,163,0,0
40,164,1,0
40,165,2,0
40,166,0,2
40,167,1,0
40,168,2,0
40,169,2,0
40,170,0,9
40,171,1,0
40,172,2,0
40,173,0,1
40,174,0,0
40,175,0,2
40,176,0,3
40,177,0,2
40,178,0,2
40,179,0,1
40,180,0,2
40,181,0,2
40,182,0,0
40,183,1,0
40,184,0,4
40,185,0,1
40,186,0,0
40,187,0,1
40,188,1,0
40,189,0,0
40,190,0,0
40,191,0,0
40,192,0,0
40,193,0,1
40,194,0,0
40,195,0,1
40,196,1,0
40,197,0,0
40,198,0,0
40,199,0,2
40,200,0,0
41,1,2,0
41,2,0,2
41,3,1,0
41,4,1,0
41,5,1,0
41,6,1,0
41,7,3,0
41,8,7,0
41,9,1,0
41,10,2,1
41,11,1,0
41,12,3,0
41,13,1,0
41,14,1,0
41,15,1,0
41,16,1,0
41,17,3,0
41,18,1,0
41,19,3,0
41,20,3,0
41,21,2,0
41,22,0,3
41,23,1,1
41,24,0,0
41,25,3,0
41,26,1,0
41,27,5,0
41,28,1,0
41,29,8,0
41,30,1,0
41,31,3,0
41,32,2,0
41,33,1,0
41,34,1,0
41,35,3,0
41,36,1,0
41,37,4,0
41,38,4,1
41,39,1,0
41,40,0,1
41,41,3,0
41,42,1,0
41,43,2,1
41,44,1,0
41,45,2,0
41,46,0,0
41,47,1,0
41,48,2,0
41,49,0,5
41,50,2,0
41,51,6,0
41,52,0,0
41,53,1,0
41,54,0,0
41,55,1,1
41,56,0,0
41,57,0,0
41,58,1,0
41,59,1,0
41,60,4,2
41,61,1,0
41,62,2,0
41,63,0,3
41,64,0,2
41,65,1,0
41,66,1,0
41,67,1,1
41,68,0,0
41,69,0,1
41,70,1,0
41,71,0,2
41,72,4,1
41,73,0,0
41,74,1,0
41,75,1,0
41,76,1,0
41,77,0,0
41,78,1,0
41,79,0,0
41,80,0,0
41,81,1,0
41,82,0,2
41,83,1,0
41,84,0,0
41,85,1,0
41,86,0,2
41,87,1,0
41,88,1,0
41,89,4,0
41,90,1,0
41,91,1,0
41,92,4,1
41,93,0,1
41,94,0,0
41,95,1,0
41,96,1,0
41,97,0,0
41,98,1,0
41,99,0,1
41,100,2,3
41,101,1,0
41,102,2,0
41,103,0,0
41,104,0,0
41,105,1,0
41,106,1,0
41,107,0,0
41,108,1,0
41,109,0,0
41,110,1,0
41,111,0,3
41,112,1,0
41,113,1,0
41,114,2,0
41,115,3,0
41,116,0,0
41,117,1,1
41,118,1,1
41,119,2,0
41,120,1,0
41,121,1,0
41,122,0,1
41,123,2,0
41,124,3,0
41,125,1,0
41,126,3,0
41,127,0,0
41,128,0,4
41,129,0,0
41,130,1,0
41,131,0,3
41,132,1,0
41,133,0,2
41,134,0,2
41,135,0,0
41,136,0,4
41,137,0,0
41,138,0,0
41,139,2,0
41,140,0,1
41,141,1,0
41,142,0,1
41,143,2,0
41,144,0,0
41,145,0,1
41,146,1,0
41,147,1,0
41,148,0,1
41,149,0,0
41,150,1,0
41,151,1,0
41,152,0,0
41,153,2,0
41,154,0,1
41,155,2,0
41,156,0,0
41,157,0,1
41,158,0,0
41,159,1,1
41,160,0,5
41,161,0,0
41,162,0,3
41,163,0,1
41,164,1,0
41,165,2,0
41,166,1,0
41,167,0,0
41,168,2,1
41,169,1,0
41,170,0,0
41,171,1,0
41,172,2,0
41,173,0,0
41,174,1,0
41,175,0,3
41,176,0,0
41,177,0,0
41,178,0,0
41,179,0,0
41,180,0,3
41,181,0,0
41,182,0,1
41,183,0,0
41,184,0,0
41,185,0,2
41,186,0,1
41,187,0,2
41,188,2,0
41,189,0,0
41,190,0,1
41,191,0,0
41,192,0,0
41,193,0,2
41,194,0,0
41,195,0,2
41,196,0,0
41,197,0,0
41,198,0,1
41,199,0,3
41,200,0,0
42,1,2,0
42,2,1,0
42,3,0,0
42,4,0,0
42,5,1,1
42,6,1,0
42,7,3,0
42,8,7,0
42,9,1,0
42,10,2,2
42,11,1,1
42,12,3,0
42,13,1,0
42,14,1,0
42,15,1,0
42,16,1,0
42,17,2,0
42,18,1,0
42,19,3,0
42,20,3,0
42,21,2,0
42,22,1,0
42,23,1,2
42,24,1,0
42,25,2,0
42,26,1,0
42,27,4,0
42,28,0,0
42,29,8,0
42,30,1,0
42,31,3,0
42,32,2,0
42,33,1,1
42,34,1,1
42,35,2,0
42,36,1,0
42,37,4,1
42,38,4,0
42,39,1,0
42,40,2,0
42,41,3,0
42,42,0,0
42,43,3,0
42,44,1,0
42,45,2,0
42,46,2,0
42,47,0,0
42,48,1,0
42,49,0,6
42,50,2,0
42,51,6,0
42,52,1,0
42,53,0,0
42,54,0,1
42,55,1,0
42,56,1,0
42,57,0,0
42,58,1,0
42,59,1,1
42,60,4,0
42,61,1,0
42,62,2,1
42,63,1,0
42,64,1,0
42,65,0,0
42,66,0,0
42,67,1,0
42,68,0,0
42,69,0,0
42,70,1,0
42,71,1,0
42,72,4,0
42,73,0,1
42,74,1,0
42,75,0,0
42,76,0,0
42,77,0,1
42,78,0,0
42,79,0,1
42,80,0,1
42,81,2,0
42,82,0,3
42,83,1,0
42,84,0,0
42,85,2,0
42,86,0,3
42,87,1,1
42,88,0,0
42,89,4,0
42,90,1,0
42,91,0,0
42,92,4,0
42,93,1,0
42,94,0,1
42,95,1,0
42,96,0,0
42,97,0,0
42,98,1,0
42,99,0,2
42,100,2,4
42,101,1,0
42,102,2,0
42,103,1,0
42,104,0,1
42,105,1,0
42,106,1,1
42,107,0,0
42,108,2,0
42,109,0,1
42,110,1,1
42,111,0,4
42,112,1,0
42,113,1,1
42,114,2,0
42,115,2,0
42,116,1,0
42,117,1,0
42,118,0,1
42,119,2,0
42,120,1,0
42,121,0,0
42,122,0,2
42,123,2,0
42,124,4,0
42,125,0,0
42,126,3,0
42,127,0,0
42,128,0,5
42,129,0,1
42,130,0,0
42,131,0,0
42,132,1,0
42,133,0,3
42,134,0,3
42,135,0,0
42,136,0,5
42,137,0,1
42,138,0,1
42,139,1,0
42,140,0,0
42,141,0,0
42,142,0,2
42,143,3,0
42,144,0,1
42,145,0,0
42,146,1,0
42,147,0,0
42,148,0,2
42,149,0,1
42,150,1,0
42,151,1,0
42,152,0,1
42,153,2,1
42,154,0,0
42,155,2,0
42,156,1,0
42,157,0,0
42,158,0,1
42,159,1,0
42,160,0,0
42,161,0,0
42,162,1,0
42,163,0,2
42,164,1,0
42,165,2,0
42,166,1,0
42,167,0,1
42,168,2,0
42,169,1,0
42,170,0,1
42,171,1,0
42,172,1,0
42,173,0,0
42,174,1,0
42,175,0,4
42,176,0,0
42,177,0,1
42,178,0,1
42,179,1,0
42,180,0,0
42,181,0,0
42,182,0,2
42,183,0,1
42,184,2,0
42,185,0,3
42,186,0,2
42,187,0,0
42,188,2,0
42,189,0,1
42,190,0,0
42,191,0,0
42,192,0,0
42,193,1,0
42,194,0,0
42,195,0,3
42,196,0,1
42,197,0,0
42,198,0,2
42,199,0,4
42,200,1,0
43,1,2,0
43,2,1,0
43,3,1,0
43,4,1,0
43,5,1,2
43,6,1,0
43,7,3,0
43,8,6,0
43,9,1,0
43,10,2,0
43,11,1,2
43,12,3,0
43,13,1,0
43,14,1,0
43,15,1,1
43,16,1,0
43,17,1,0
43,18,1,0
43,19,2,0
43,20,3,0
43,21,2,0
43,22,2,0
43,23,1,0
43,24,1,0
43,25,2,0
43,26,0,0
43,27,4,1
43,28,0,0
43,29,8,0
43,30,1,0
43,31,2,0
43,32,2,0
43,33,1,0
43,34,2,0
43,35,2,0
43,36,1,0
43,37,4,0
43,38,4,0
43,39,1,0
43,40,1,0
43,41,2,0
43,42,0,1
43,43,3,1
43,44,1,0
43,45,2,1
43,46,1,0
43,47,0,1
43,48,0,0
43,49,0,7
43,50,3,0
43,51,6,0
43,52,1,0
43,53,1,0
43,54,0,0
43,55,1,1
43,56,1,0
43,57,0,1
43,58,0,0
43,59,1,0
43,60,4,1
43,61,2,0
43,62,2,0
43,63,1,0
43,64,1,0
43,65,1,0
43,66,0,1
43,67,3,0
43,68,0,0
43,69,0,1
43,70,0,0
43,71,1,0
43,72,4,0
43,73,0,2
43,74,1,0
43,75,0,1
43,76,0,1
43,77,0,2
43,78,0,1
43,79,0,2
43,80,0,2
43,81,2,0
43,82,0,4
43,83,1,0
43,84,1,0
43,85,2,0
43,86,1,0
43,87,1,2
43,88,0,0
43,89,4,0
43,90,1,0
43,91,0,1
43,92,4,0
43,93,1,1
43,94,0,2
43,95,1,0
43,96,0,0
43,97,1,0
43,98,1,0
43,99,1,0
43,100,3,0
43,101,0,0
43,102,2,0
43,103,0,0
43,104,0,0
43,105,1,0
43,106,1,0
43,107,0,0
43,108,2,0
43,109,0,2
43,110,1,2
43,111,0,0
43,112,0,0
43,113,0,1
43,114,1,0
43,115,2,0
43,116,1,0
43,117,0,0
43,118,0,0
43,119,1,0
43,120,1,0
43,121,0,1
43,122,0,3
43,123,2,0
43,124,4,0
43,125,1,0
43,126,3,0
43,127,0,1
43,128,0,6
43,129,0,0
43,130,0,1
43,131,0,1
43,132,1,0
43,133,1,0
43,134,0,4
43,135,0,1
43,136,0,6
43,137,1,0
43,138,0,2
43,139,1,0
43,140,0,0
43,141,1,0
43,142,0,3
43,143,3,0
43,144,0,2
43,145,1,0
43,146,1,1
43,147,1,0
43,148,0,3
43,149,2,0
43,150,0,0
43,151,1,0
43,152,1,0
43,153,1,1
43,154,0,0
43,155,2,1
43,156,0,0
43,157,0,0
43,158,0,0
43,159,1,0
43,160,0,0
43,161,0,0
43,162,0,0
43,163,0,0
43,164,1,0
43,165,1,0
43,166,0,0
43,167,0,2
43,168,2,0
43,169,0,0
43,170,0,0
43,171,0,0
43,172,1,0
43,173,1,0
43,174,1,1
43,175,0,0
43,176,1,0
43,177,0,2
43,178,0,2
43,179,1,1
43,180,0,0
43,181,0,0
43,182,0,0
43,183,0,2
43,184,2,0
43,185,0,4
43,186,0,3
43,187,0,0
43,188,2,1
43,189,0,0
43,190,0,0
43,191,0,0
43,192,0,0
43,193,1,1
43,194,0,1
43,195,0,4
43,196,0,2
43,197,0,0
43,198,0,3
43,199,0,5
43,200,1,0
44,1,3,0
44,2,1,0
44,3,1,1
44,4,0,0
44,5,1,0
44,6,0,0
44,7,3,0
44,8,6,0
44,9,0,0
44,10,2,0
44,11,2,0
44,12,3,1
44,13,1,0
44,14,0,0
44,15,1,2
44,16,1,1
44,17,1,0
44,18,1,0
44,19,2,0
44,20,3,1
44,21,2,0
44,22,2,0
44,23,1,0
44,24,1,0
44,25,2,0
44,26,0,1
44,27,4,0
44,28,1,0
44,29,8,1
44,30,1,0
44,31,2,0
44,32,2,0
44,33,1,1
44,34,3,0
44,35,2,0
44,36,1,0
44,37,5,0
44,38,4,0
44,39,0,0
44,40,1,0
44,41,2,0
44,42,0,2
44,43,3,0
44,44,0,0
44,45,2,0
44,46,2,0
44,47,0,2
44,48,0,1
44,49,0,8
44,50,4,0
44,51,6,0
44,52,0,0
44,53,1,0
44,54,0,1
44,55,1,0
44,56,1,0
44,57,2,0
44,58,0,1
44,59,1,0
44,60,4,0
44,61,2,0
44,62,2,1
44,63,0,0
44,64,1,0
44,65,1,0
44,66,0,2
44,67,3,0
44,68,0,1
44,69,0,2
44,70,0,0
44,71,1,0
44,72,4,0
44,73,0,3
44,74,1,0
44,75,0,2
44,76,0,2
44,77,0,3
44,78,0,2
44,79,2,0
44,80,1,0
44,81,2,1
44,82,1,0
44,83,1,0
44,84,1,0
44,85,1,0
44,86,1,0
44,87,1,3
44,88,0,1
44,89,3,0
44,90,1,0
44,91,0,2
44,92,3,0
44,93,1,0
44,94,0,3
44,95,1,1
44,96,0,0
44,97,1,0
44,98,0,0
44,99,1,0
44,100,3,0
44,101,1,0
44,102,2,0
44,103,0,1
44,104,2,0
44,105,1,0
44,106,1,0
44,107,1,0
44,108,2,0
44,109,0,0
44,110,0,2
44,111,0,1
44,112,0,1
44,113,0,2
44,114,0,0
44,115,2,0
44,116,0,0
44,117,0,1
44,118,0,1
44,119,1,0
44,120,1,1
44,121,1,0
44,122,0,4
44,123,2,0
44,124,4,0
44,125,1,0
44,126,2,0
44,127,0,2
44,128,0,7
44,129,0,1
44,130,0,2
44,131,0,2
44,132,1,0
44,133,0,0
44,134,0,5
44,135,0,2
44,136,0,0
44,137,2,0
44,138,0,3
44,139,1,1
44,140,0,1
44,141,1,0
44,142,0,4
44,143,3,0
44,144,0,3
44,145,1,0
44,146,1,2
44,147,1,0
44,148,0,4
44,149,1,0
44,150,0,0
44,151,1,0
44,152,0,0
44,153,0,1
44,154,0,1
44,155,2,2
44,156,0,1
44,157,0,1
44,158,0,0
44,159,1,0
